source,date,headline,url,chosen_label,positive,negative,neutral,compound
Global,2024-07-31,Girls lacrosse taking off in Manitoba; new league to host nationals,https://globalnews.ca/news/10673963/manitoba-girls-lacrosse-league-hosts-nationals/,neutral,0.141995,0.0045194007,0.8534854,0.020142181044772833
Global,2024-07-31,Retirement homes criticized for keeping damage deposits,https://globalnews.ca/video/10613822/retirement-homes-criticized-for-keeping-damage-deposits/,negative,0.0095111765,0.5925419,0.397947,-0.3510153746387914
Global,2024-07-31,"Perth tornado devastates family farm, community rallies to help rebuild",https://globalnews.ca/news/10673672/perth-tornado-family-farm-community-help-rebuild/,negative,0.019670622,0.67872673,0.30160257,-0.46028310392071425
Global,2024-07-31,Aboriginal Housing Society receives federal funding for affordable housing project,https://globalnews.ca/video/10674051/aboriginal-housing-society-receives-federal-funding-for-affordable-housing-project/,positive,0.50226885,0.006728354,0.4910028,0.2522287277786006
Global,2024-07-31,‘It’s getting worse’: advocate calls for gun safety after weekend Africville shooting,https://globalnews.ca/video/10673921/its-getting-worse-advocate-calls-for-gun-safety-after-weekend-africville-shooting/,negative,0.0058992514,0.85142756,0.142673,-0.7248942441917547
Global,2024-07-31,CRA says 2M Canadians invited for automatic tax filing pilot this year,https://globalnews.ca/news/10652660/cra-automatic-filing-invitations-2024/,neutral,0.064262375,0.017877901,0.9178597,0.003810036013455864
Global,2024-07-31,New Brunswickers celebrate 125 years of railroad history on Ministers Island,https://globalnews.ca/video/10673844/new-brunswickers-celebrate-125-years-of-railroad-history-on-ministers-island/,positive,0.7359422,0.004633879,0.25942397,0.5415893829012504
Global,2024-07-31,Montrealers reaching across the divide to promote peace and understanding in the midst of the Israeli-Hamas conflict,https://globalnews.ca/video/10674029/montrealers-reaching-across-the-divide-to-promote-peace-and-understanding-in-the-midst-of-the-israeli-hamas-conflict/,positive,0.28207913,0.03843075,0.67949015,0.07809170597821868
Global,2024-07-31,‘Imminent risk’: Evacuation orders issued due to Chilcotin River landslide,https://globalnews.ca/news/10673576/evacuation-order-chilcotin-river-landslide/,negative,0.011644166,0.60746735,0.3808885,-0.3688809805870541
Global,2024-07-31,"REM suburban train celebrates 1st birthday with promises of lessons learnt, better service",https://globalnews.ca/video/10674027/rem-suburban-train-celebrates-1st-birthday-with-promises-of-lessons-learnt-better-service/,positive,0.94602424,0.003494264,0.05048164,0.8949495175979263
