source,date,headline,url,chosen_label,positive,negative,neutral,compound
Global,2023-12-31,A new women’s pro hockey league is set to begin. Jill Saulnier says she’s ready,https://globalnews.ca/news/10197449/halifax-hockey-player-jill-saunier-pwhl-debut/,positive,0.49263275,0.0038273898,0.50353986,0.24267237418011334
Global,2023-12-31,Vancouver Food feeling squeezed out,https://globalnews.ca/video/10197228/vancouver-food-feeling-squeezed-out/,negative,0.048291545,0.34308416,0.6086242,-0.11537469253291732
Global,2023-12-31,"Dentist sued for performing 4 root canals, 8 crowns, 20 fillings in one day",https://globalnews.ca/news/10195305/dentist-kevin-molldrem-lawsuit-32-procedures-one-visit/,negative,0.027112344,0.61594045,0.35694727,-0.378647506975625
CTV,2023-12-31,Gov. Gen. Mary Simon asks Canadians to commit to kindness in year-end message,https://www.ctvnews.ca/canada/gov-gen-mary-simon-asks-canadians-to-commit-to-kindness-in-year-end-message-1.6704393,neutral,0.21615064,0.017742377,0.76610696,0.04640631068621737
CTV,2023-12-31,"Ringing in the New Year with light snowfall across the London, Ont. region",https://london.ctvnews.ca/ringing-in-the-new-year-with-light-snowfall-across-the-london-ont-region-1.6706321,neutral,0.07676302,0.02875729,0.89447963,0.0050655822684753105
CTV,2023-12-31,"Don Martin: Despite his horrible year, Trudeau's determined to roll the dice again",https://www.ctvnews.ca/politics/don-martin-despite-his-horrible-year-trudeau-s-determined-to-roll-the-dice-again-1.6700267,neutral,0.20041756,0.23226826,0.56731427,-0.013781341571544203
CTV,2023-12-31,Nearly 300K Honda vehicles from 2017 to 2020 recalled over engine failure risk,https://www.ctvnews.ca/autos/nearly-300k-honda-vehicles-from-2017-to-2020-recalled-over-engine-failure-risk-1.6697198,negative,0.01739793,0.59010214,0.39249983,-0.3479178939531842
CTV,2023-12-31,Canada's telecom sector awaiting key regulatory decisions after transformative year,https://www.ctvnews.ca/business/canada-s-telecom-sector-awaiting-key-regulatory-decisions-after-transformative-year-1.6672233,neutral,0.21962519,0.00982138,0.77055335,0.04813878006421746
CTV,2023-12-31,"Marc-Andre Fleury becomes the 4th goalie to play in 1,000 NHL games",https://www.ctvnews.ca/sports/marc-andre-fleury-becomes-the-4th-goalie-to-play-in-1-000-nhl-games-1.6706396,neutral,0.14426945,0.0052148765,0.85051566,0.02078648183902576
CTV,2023-12-31,What’s open and closed in Waterloo Region over New Year’s,https://kitchener.ctvnews.ca/what-s-open-and-closed-in-waterloo-region-over-new-year-s-1.6706404,neutral,0.02852772,0.010024262,0.9614481,0.0007133439282149823
CTV,2023-12-31,"Migration to Canada reaching 50-year highs, especially among non-permanent residents: StatCan",https://www.ctvnews.ca/canada/migration-to-canada-reaching-50-year-highs-especially-among-non-permanent-residents-statcan-1.6704262,neutral,0.033613034,0.17735471,0.7890323,-0.030324851749110593
CTV,2023-12-31,"Ottawa bylaw hands out nine noise fines to pro-Palestine protesters, including Ottawa MPP",https://ottawa.ctvnews.ca/ottawa-bylaw-hands-out-nine-noise-fines-to-pro-palestine-protesters-including-ottawa-mpp-1.6705979,neutral,0.038088996,0.21892339,0.74298763,-0.0464766766260567
CTV,2023-12-31,"Sydney Brown of London, Ont. scores first NFL touchdown on 99-yard interception",https://london.ctvnews.ca/sydney-brown-of-london-ont-scores-first-nfl-touchdown-on-99-yard-interception-1.6706401,positive,0.2782831,0.0047096014,0.7170073,0.07741930565339672
CTV,2023-12-31,"Automated licence plate recognition identifies suspended impaired driver, police say",https://northernontario.ctvnews.ca/automated-licence-plate-recognition-identifies-suspended-impaired-driver-police-say-1.6705858,negative,0.020270722,0.24214771,0.73758155,-0.058224616558677944
CTV,2023-12-31,Joint venture of arctic mining companies assisting plane crash victims,https://www.ctvnews.ca/canada/joint-venture-of-arctic-mining-companies-assisting-plane-crash-victims-1.6705926,neutral,0.05057984,0.078626916,0.87079334,-0.0036238691155077163
CTV,2023-12-31,Multiple countries facing dangerous flood conditions,/video/c2837430-ctv-national-news--dangerous-flood-conditions?playlistId=1.6705611,negative,0.016506735,0.722861,0.2606323,-0.5222555204537365
CTV,2023-12-31,"McDavid shines in 600th game with goal, assist as Oilers tip Kings 3-2 in shootout",https://edmonton.ctvnews.ca/mcdavid-shines-in-600th-game-with-goal-assist-as-oilers-tip-kings-3-2-in-shootout-1.6706202,positive,0.7202329,0.003032724,0.27673432,0.5187262597813422
CTV,2023-12-31,"New women's professional hockey league, with hopes of staying power, ready to drop the puck",https://www.ctvnews.ca/sports/new-women-s-professional-hockey-league-with-hopes-of-staying-power-ready-to-drop-the-puck-1.6706178,positive,0.26466385,0.013483878,0.72185224,0.06986514342263384
CTV,2023-12-31,B.C. court blocks new law against public drug use warning of 'irreparable harm',https://bc.ctvnews.ca/b-c-court-blocks-new-law-against-public-drug-use-warning-of-irreparable-harm-1.6704872,negative,0.00798155,0.69049954,0.30151883,-0.47672597652331206
CTV,2023-12-31,Byelection date set in Newfoundland and Labrador riding after veteran Tory steps down,https://www.ctvnews.ca/politics/byelection-date-set-in-newfoundland-and-labrador-riding-after-veteran-tory-steps-down-1.6705716,neutral,0.027424626,0.09068918,0.8818863,-0.007472410598408086
CTV,2023-12-31,"Federal Liberals will announce 'renewed' housing plan in 2024, minister says",https://www.ctvnews.ca/canada/federal-liberals-will-announce-renewed-housing-plan-in-2024-minister-says-1.6704415,neutral,0.07913328,0.0072219092,0.9136448,0.0062099216048494554
CTV,2023-12-31,"Electric pickup trucks are reliable, save environment: experts",https://www.ctvnews.ca/autos/electric-pickup-trucks-are-reliable-save-environment-experts-1.6704238,positive,0.8843717,0.00527342,0.11035499,0.7820854126878736
CTV,2023-12-31,Here are CTV Regina's top 10 stories of 2023,https://regina.ctvnews.ca/here-are-ctv-regina-s-top-10-stories-of-2023-1.6706309,neutral,0.13138068,0.00884611,0.8597733,0.01718262044068286
CTV,2023-12-31,Ottawa cancer survivor gifted Taylor Swift tickets after CTV story airs,https://ottawa.ctvnews.ca/ottawa-cancer-survivor-gifted-taylor-swift-tickets-after-ctv-story-airs-1.6701546,neutral,0.09531082,0.02035271,0.88433653,0.00866991569283293
CTV,2023-12-31,"Convicted murderer wanted for breaching parole had 'genuine desire' to change his life, document says",https://bc.ctvnews.ca/convicted-murderer-wanted-for-breaching-parole-had-genuine-desire-to-change-his-life-document-says-1.6706099,negative,0.01099755,0.60409296,0.38490954,-0.36480733556734535
CTV,2023-12-31,"Challenging month for Canadian food banks amid holidays, rising demand",https://www.ctvnews.ca/canada/challenging-month-for-canadian-food-banks-amid-holidays-rising-demand-1.6705877,negative,0.06058495,0.35606316,0.58335185,-0.12311044314150621
CTV,2023-12-31,Paula Abdul accuses 'American Idol' producer Nigel Lythgoe of sexual assault in lawsuit,https://www.ctvnews.ca/entertainment/paula-abdul-accuses-american-idol-producer-nigel-lythgoe-of-sexual-assault-in-lawsuit-1.6706011,negative,0.013646861,0.59097415,0.39537904,-0.3490641949600093
CTV,2023-12-31,'An honour to be chosen': Forest City London Music All-Stars ready to ring in new year,https://london.ctvnews.ca/an-honour-to-be-chosen-forest-city-london-music-all-stars-ready-to-ring-in-new-year-1.6706351,positive,0.9352354,0.0021365571,0.062628075,0.8746606672609092
CTV,2023-12-31,Truck driver from B.C. identified as Winnipeg homicide victim,https://winnipeg.ctvnews.ca/truck-driver-from-b-c-identified-as-winnipeg-homicide-victim-1.6704920,negative,0.014554826,0.3736576,0.61178756,-0.13940816946480084
CTV,2023-12-31,Orleans residents raise issue of speeding after pedestrian hit at intersection,https://ottawa.ctvnews.ca/orleans-residents-raise-issue-of-speeding-after-pedestrian-hit-at-intersection-1.6706289,negative,0.01703286,0.39393649,0.5890307,-0.15489582464458884
CTV,2023-12-31,Man charged with attempted murder after police say he set a Cambridge home on fire,https://kitchener.ctvnews.ca/man-charged-with-attempted-murder-after-police-say-he-set-a-cambridge-home-on-fire-1.6706269,negative,0.009229571,0.768991,0.22177924,-0.5912621334798214
CTV,2023-12-31,Jewellery stolen from Blenheim home: Chatham-Kent police,https://windsor.ctvnews.ca/jewellery-stolen-from-blenheim-home-chatham-kent-police-1.6706270,negative,0.012201852,0.34274358,0.64505446,-0.11732431296302082
CTV,2023-12-31,Expert says number of police shootings in Canada 'spectacularly unrelenting',https://www.ctvnews.ca/canada/expert-says-number-of-police-shootings-in-canada-spectacularly-unrelenting-1.6705569,negative,0.008378628,0.7839926,0.2076287,-0.6145742468441764
CTV,2023-12-31,German officials detain 3 more suspects in connection with a Cologne Cathedral attack threat,https://www.ctvnews.ca/world/german-officials-detain-3-more-suspects-in-connection-with-a-cologne-cathedral-attack-threat-1.6706403,negative,0.0076602856,0.6578365,0.3345033,-0.43269013807557855
CTV,2023-12-31,U.S. military space plane blasts off on another secretive mission expected to last years,https://www.ctvnews.ca/sci-tech/u-s-military-space-plane-blasts-off-on-another-secretive-mission-expected-to-last-years-1.6704088,negative,0.03657349,0.25104982,0.7123767,-0.061688387451782845
CTV,2023-12-31,'It sucked': N.B. family spends Christmas without power,https://atlantic.ctvnews.ca/it-sucked-n-b-family-spends-christmas-without-power-1.6701607,negative,0.007237212,0.87719834,0.11556449,-0.7694245286316237
CTV,2023-12-31,Couple with mild dementia found wandering near Toronto Pearson instead of being on Calgary-bound flight,https://toronto.ctvnews.ca/couple-with-mild-dementia-found-wandering-near-toronto-pearson-instead-of-being-on-calgary-bound-flight-1.6705089,negative,0.01309268,0.26303545,0.7238719,-0.06901622402544216
CTV,2023-12-31,"B.C. man convicted 21st time for impaired driving, believed to be most in Canadian history: police",https://bc.ctvnews.ca/b-c-man-convicted-21st-time-for-impaired-driving-believed-to-be-most-in-canadian-history-police-1.6704914,negative,0.017342089,0.57380944,0.40884846,-0.3289565309548017
CTV,2023-12-31,Bank of Canada expects 2024 to be a ‘year of transition’,/video/c2837439-ctv-national-news--efforts-to-cool-inflation?playlistId=1.6701334,neutral,0.094992146,0.02397432,0.8810336,0.00844873491486764
CTV,2023-12-31,"Passenger seriously injured after jumping from moving vehicle in Smiths Falls, Ont., police say",https://ottawa.ctvnews.ca/passenger-seriously-injured-after-jumping-from-moving-vehicle-in-smiths-falls-ont-police-say-1.6701818,negative,0.009415593,0.6808469,0.3097375,-0.46346388857744714
CTV,2023-12-31,Toronto diner featured on Food Network TV show to close its doors before 2024,https://toronto.ctvnews.ca/toronto-diner-featured-on-food-network-tv-show-to-close-its-doors-before-2024-1.6701851,neutral,0.0451054,0.14412248,0.81077206,-0.018736798629454654
CTV,2023-12-31,'It was scary': Home explosion kills at least three in Mich.,/video/c2837450-three-killed-in-home-explosion-in-michigan,negative,0.007536577,0.8526406,0.13982269,-0.726939317273386
CTV,2023-12-31,Embezzlement of Oregon weekly newspaper's funds forces it to lay off entire staff and halt print,https://www.ctvnews.ca/world/embezzlement-of-oregon-weekly-newspaper-s-funds-forces-it-to-lay-off-entire-staff-and-halt-print-1.6706419,negative,0.0068489313,0.8244477,0.16870338,-0.6796670880615814
CTV,2023-12-31,Texas nurse accused of stealing drugs fired from hospital,/video/c2837227-nurse-accused-of-stealing-drugs-fired,negative,0.0077707213,0.7443584,0.24787067,-0.5540092166219379
CTV,2023-12-31,Another member of Lennon and Ono's Montreal Bed-in For Peace has died: Tommy Smothers,https://montreal.ctvnews.ca/another-member-of-lennon-and-ono-s-montreal-bed-in-for-peace-has-died-tommy-smothers-1.6702276,negative,0.031203767,0.3574642,0.6113321,-0.12680694536103765
CTV,2023-12-31,The Saint John woman taking her makeup brand to the 2024 Golden Globes,https://atlantic.ctvnews.ca/the-saint-john-woman-taking-her-makeup-brand-to-the-2024-golden-globes-1.6706294,positive,0.30328995,0.006947014,0.68976307,0.09193652391653018
CTV,2023-12-31,U.S. Navy helicopters fire at Yemen's Houthi rebels and kill several in latest Red Sea shipping attack,https://www.ctvnews.ca/world/u-s-navy-helicopters-fire-at-yemen-s-houthi-rebels-and-kill-several-in-latest-red-sea-shipping-attack-1.6706367,negative,0.006515025,0.8036006,0.1898845,-0.6457313868088894
CTV,2023-12-31,'It could be the strongest': El Nino cycle continues to hit B.C. snow resorts,https://bc.ctvnews.ca/it-could-be-the-strongest-el-nino-cycle-continues-to-hit-b-c-snow-resorts-1.6706072,neutral,0.05449926,0.12321001,0.82229066,-0.01221054243097619
CTV,2023-12-31,Eclipse excitement: N.B. communities in 'path of totality' plan for perfect view in 2024,https://atlantic.ctvnews.ca/eclipse-excitement-n-b-communities-in-path-of-totality-plan-for-perfect-view-in-2024-1.6704468,positive,0.8931855,0.0020401038,0.104774386,0.797776195453169
CTV,2023-12-31,Five-vehicle crash shuts down part of Highway 400 through Innisfil,https://barrie.ctvnews.ca/five-vehicle-crash-shuts-down-part-of-highway-400-through-innisfil-1.6705745,negative,0.011853965,0.6965533,0.29159272,-0.48504596850838766
CTV,2023-12-31,The NYE fireworks show in Montreal's Old Port has been cancelled,https://montreal.ctvnews.ca/the-nye-fireworks-show-in-montreal-s-old-port-has-been-cancelled-1.6704592,negative,0.020084918,0.45214912,0.52776587,-0.2040354641042903
CTV,2023-12-31,'How could this happen?' A look at the E. coli outbreak in Calgary daycares,https://calgary.ctvnews.ca/how-could-this-happen-a-look-at-the-e-coli-outbreak-in-calgary-daycares-1.6706234,negative,0.009786747,0.45763558,0.5325776,-0.20933458491916035
CTV,2023-12-31,Sask. RCMP looking for suspect who stole Jeep armed with a machete,https://saskatoon.ctvnews.ca/sask-rcmp-looking-for-suspect-who-stole-jeep-armed-with-a-machete-1.6706405,negative,0.012724872,0.43718374,0.5500913,-0.19096772337750423
CTV,2023-12-31,'We don't deserve it': B.C. man with Stage 4 cancer says he was denied insurance coverage,https://bc.ctvnews.ca/we-don-t-deserve-it-b-c-man-with-stage-4-cancer-says-he-was-denied-insurance-coverage-1.6704542,negative,0.004692585,0.89339864,0.10190881,-0.7981390542730025
CTV,2023-12-31,"In rare apology, Israeli minister says she 'sinned' for her role in reforms that tore country apart",https://www.ctvnews.ca/world/in-rare-apology-israeli-minister-says-she-sinned-for-her-role-in-reforms-that-tore-country-apart-1.6706432,negative,0.0053511155,0.86332554,0.13132334,-0.7453023469916502
CTV,2023-12-31,Man shot and killed by police during hostage incident on Furby Street: Winnipeg police,https://winnipeg.ctvnews.ca/man-shot-and-killed-by-police-during-hostage-incident-on-furby-street-winnipeg-police-1.6703781,negative,0.009316279,0.6155267,0.37515706,-0.3787862962822963
CTV,2023-12-31,Researchers find new way to identify water and potential life on exoplanets,https://www.ctvnews.ca/sci-tech/researchers-find-new-way-to-identify-water-and-potential-life-on-exoplanets-1.6705297,neutral,0.18742633,0.015760763,0.7968128,0.03488024999977668
CTV,2023-12-31,Man dead following overnight stabbing in downtown Toronto shelter,https://toronto.ctvnews.ca/man-dead-following-overnight-stabbing-in-downtown-toronto-shelter-1.6705526,negative,0.010635554,0.6413947,0.34796974,-0.41127403260594164
CTV,2023-12-31,'You can save a family': Sask. Advocates encourage residents to find a safe ride home on New Year's Eve,https://saskatoon.ctvnews.ca/you-can-save-a-family-sask-advocates-encourage-residents-to-find-a-safe-ride-home-on-new-year-s-eve-1.6705185,positive,0.5283645,0.0073212446,0.4643142,0.27911546929291653
CTV,2023-12-31,"EV, hybrid and gas-powered: Some interesting cars coming in 2024",https://www.ctvnews.ca/autos/ev-hybrid-and-gas-powered-some-interesting-cars-coming-in-2024-1.6699985,positive,0.89594907,0.0026065917,0.101444304,0.8027179873387524
CTV,2023-12-31,'No ice is safe ice': Safety tips amid warmer winters,/video/c2837432-ctv-national-news--warmer-climate--thinner-ice?playlistId=1.6703092,negative,0.070622616,0.248981,0.68039644,-0.05700397235381871
CTV,2023-12-31,Holiday break programming now on at Royal Aviation Museum,https://winnipeg.ctvnews.ca/holiday-break-programming-now-on-at-royal-aviation-museum-1.6706378,neutral,0.09512172,0.0040439963,0.9008342,0.009031794972744756
CTV,2023-12-31,From elections to an eclipse: 24 things Maritimers can expect in 2024,https://atlantic.ctvnews.ca/from-elections-to-an-eclipse-24-things-maritimers-can-expect-in-2024-1.6706365,neutral,0.070166305,0.08472358,0.8451101,-0.0022547741669871613
CTV,2023-12-31,LIVE: NYE fireworks ring in 2024 across the world,/video/c68596-live--nye-fireworks-from-russia,neutral,0.19691056,0.005087306,0.798002,0.03874791378379783
CTV,2023-12-31,CEBA repayment and partial loan forgiveness deadline is weeks away,https://www.ctvnews.ca/business/ceba-repayment-and-partial-loan-forgiveness-deadline-is-weeks-away-1.6705788,neutral,0.06681025,0.16928524,0.7639046,-0.024193876082563293
CTV,2023-12-31,The most-read stories on CTV News Winnipeg for 2023,https://winnipeg.ctvnews.ca/the-most-read-stories-on-ctv-news-winnipeg-for-2023-1.6705186,positive,0.31748286,0.009460481,0.6730566,0.10070588338919606
CTV,2023-12-31,Saskatchewan stories to watch in 2024,https://saskatoon.ctvnews.ca/saskatchewan-stories-to-watch-in-2024-1.6706402,neutral,0.07355872,0.021537252,0.90490407,0.004947029837036876
CTV,2023-12-31,Here's how you can celebrate New Year's Eve throughout the entire day,https://calgary.ctvnews.ca/here-s-how-you-can-celebrate-new-year-s-eve-throughout-the-entire-day-1.6704629,positive,0.8533141,0.0030195205,0.14366636,0.728135864043125
CTV,2023-12-31,Death investigation underway in Eastview Regina,https://regina.ctvnews.ca/death-investigation-underway-in-eastview-regina-1.6706287,neutral,0.021807628,0.18089007,0.7973024,-0.03224562533898201
CTV,2023-12-31,Sudbury man dies after falling through the ice on Onwatin Lake,https://northernontario.ctvnews.ca/sudbury-man-dies-after-falling-through-the-ice-on-onwatin-lake-1.6706366,negative,0.013568369,0.6104268,0.37600476,-0.3724368293432043
CTV,2023-12-31,Pedestrian hit by vehicle in Barrie dies from injuries,https://barrie.ctvnews.ca/pedestrian-hit-by-vehicle-in-barrie-dies-from-injuries-1.6705860,negative,0.015374733,0.6106197,0.37400562,-0.3726200295923192
CTV,2023-12-31,What you need to know about Toronto's New Year's Eve celebrations,https://toronto.ctvnews.ca/what-you-need-to-know-about-toronto-s-new-year-s-eve-celebrations-1.6703320,positive,0.33122504,0.0048269317,0.6639479,0.10968677486992284
CTV,2023-12-31,WATCH: Truck slams into overpass south of Vancouver,/video/c2837168-ctv-national-news--truck-slams-into-overpass,negative,0.018605467,0.4605342,0.5208603,-0.21174558534335475
CTV,2023-12-31,"Ottawa Senators appoint Steve Staios as permanent GM, sign Poulin and Bowness to management",https://ottawa.ctvnews.ca/ottawa-senators-appoint-steve-staios-as-permanent-gm-sign-poulin-and-bowness-to-management-1.6706364,neutral,0.07138898,0.007879352,0.9207318,0.005034294993411237
CTV,2023-12-31,"Unregistered B.C. mortgage broker fined $30K, was unaware his business needed registration",https://bc.ctvnews.ca/unregistered-b-c-mortgage-broker-fined-30k-was-unaware-his-business-needed-registration-1.6706115,negative,0.00853323,0.7059462,0.28552055,-0.4982872310692983
CTV,2023-12-31,Tipping fatigue: Expert says industry should proceed carefully,https://www.ctvnews.ca/business/tipping-fatigue-expert-says-industry-should-proceed-carefully-1.6689523,neutral,0.050989974,0.17327423,0.77573574,-0.027423990337052118
CTV,2023-12-31,How a Winnipeg goalie coach became an emergency backup goaltender for the Winnipeg Jets,https://winnipeg.ctvnews.ca/how-a-winnipeg-goalie-coach-became-an-emergency-backup-goaltender-for-the-winnipeg-jets-1.6704662,neutral,0.03506215,0.08896715,0.8759706,-0.006685805041184878
CTV,2023-12-31,They eat what? New Year's food traditions around the world,https://www.ctvnews.ca/lifestyle/they-eat-what-new-year-s-food-traditions-around-the-world-1.6702662,neutral,0.066433236,0.15716378,0.77640295,-0.020287082830407144
CTV,2023-12-31,Russia launches fresh drone strikes on Ukraine after promising retaliation for Belgorod attack,https://www.ctvnews.ca/world/russia-launches-fresh-drone-strikes-on-ukraine-after-promising-retaliation-for-belgorod-attack-1.6706190,negative,0.00856047,0.69687593,0.29456368,-0.4855627182443012
CTV,2023-12-31,"One injured in downtown stabbing, suspect arrested",https://windsor.ctvnews.ca/one-injured-in-downtown-stabbing-suspect-arrested-1.6706418,negative,0.014572722,0.592359,0.39306825,-0.35067682772949027
CTV,2023-12-31,Denmark's Queen Margrethe II to step down from throne on Jan. 14,https://www.ctvnews.ca/world/denmark-s-queen-margrethe-ii-to-step-down-from-throne-on-jan-14-1.6706333,neutral,0.022241583,0.11977336,0.857985,-0.013850972844092979
CTV,2023-12-31,"With rising food costs and property taxes, Montrealers are in for an expensive 2024",https://montreal.ctvnews.ca/with-rising-food-costs-and-property-taxes-montrealers-are-in-for-an-expensive-2024-1.6705853,negative,0.015075276,0.77094835,0.21397646,-0.5941340390572254
