source,date,headline,url,chosen_label,positive,negative,neutral,compound
Global,2024-07-14,"Richard Simmons, fitness guru who mixed laughs and sweat, dies at 76",https://globalnews.ca/news/10622256/fitness-guru-richard-simmons-died-at-age-76/,neutral,0.12099618,0.1285882,0.75041556,-0.001894850636702472
CTV,2024-07-14,Ottawa canoeist prepares for Paralympic games,https://ottawa.ctvnews.ca/ottawa-canoeist-prepares-for-paralympic-games-1.6963575,neutral,0.105725706,0.0099193975,0.8843548,0.011079536806510859
CTV,2024-07-14,Potential for baseball-sized hail as severe thunderstorm warnings hit Manitoba,https://winnipeg.ctvnews.ca/potential-for-baseball-sized-hail-as-severe-thunderstorm-warnings-hit-manitoba-1.6963097,negative,0.031644244,0.3587033,0.6096526,-0.12766664913861803
CTV,2024-07-14,4 in 10 Canadians say theft is a risk factor in vehicle purchasing: Nanos,https://www.ctvnews.ca/autos/4-in-10-canadians-say-theft-is-a-risk-factor-in-vehicle-purchasing-nanos-1.6954438,negative,0.015829444,0.50194913,0.4822214,-0.2517023737946733
CTV,2024-07-14,"One dead, 3 injured after cottage fire in Cavendish, P.E.I.",https://atlantic.ctvnews.ca/one-dead-3-injured-after-cottage-fire-in-cavendish-p-e-i-1.6963453,negative,0.009565687,0.6106566,0.37977785,-0.3728098961056219
CTV,2024-07-14,Canada is building new National Urban Parks. What are they?,https://www.ctvnews.ca/canada/canada-is-building-new-national-urban-parks-what-are-they-1.6962425,neutral,0.07117563,0.026027342,0.9027971,0.004388543929056965
CTV,2024-07-14,Calgary man wanted on Canada-wide warrant for murder,https://calgary.ctvnews.ca/calgary-man-wanted-on-canada-wide-warrant-for-murder-1.6962189,negative,0.009647688,0.8254232,0.16492932,-0.681230216623776
CTV,2024-07-14,Calls to enforce leash bylaws in North Vancouver after dog mauled to death,https://bc.ctvnews.ca/calls-to-enforce-leash-bylaws-in-north-vancouver-after-dog-mauled-to-death-1.6962556,negative,0.009089062,0.7461229,0.244788,-0.5566167990065765
CTV,2024-07-14,Proposed health campus would aim to provide more Airdrie residents with access to healthcare,https://calgary.ctvnews.ca/proposed-health-campus-would-aim-to-provide-more-airdrie-residents-with-access-to-healthcare-1.6963509,positive,0.32273853,0.008548666,0.66871285,0.10408705901296855
CTV,2024-07-14,"Girl, 12, kicked out of Quebec karate class for wearing hijab: human rights commission",https://montreal.ctvnews.ca/girl-12-kicked-out-of-quebec-karate-class-for-wearing-hijab-human-rights-commission-1.6962203,negative,0.0065293345,0.79487026,0.19860032,-0.631776164380728
CTV,2024-07-14,Motorcyclist dies in Woolwich Township crash involving tractor,https://kitchener.ctvnews.ca/motorcyclist-dies-in-woolwich-township-crash-involving-tractor-1.6963599,negative,0.016690405,0.6527502,0.33055952,-0.42580415052711373
CTV,2024-07-14,Would a Trump victory cause Canada to spend more on defence and abandon Ukraine?,https://www.ctvnews.ca/canada/would-a-trump-victory-cause-canada-to-spend-more-on-defence-and-abandon-ukraine-1.6962038,negative,0.02477537,0.38653207,0.58869255,-0.14879323230117691
CTV,2024-07-14,Investigators believe gun used in Trump's apparent assassination attempt bought by suspect's father,https://www.ctvnews.ca/world/investigators-believe-gun-used-in-trump-s-apparent-assassination-attempt-bought-by-suspect-s-father-1.6963418,negative,0.020308498,0.36209425,0.61759734,-0.13069978276441674
CTV,2024-07-14,One person injured in Waterloo shooting,https://kitchener.ctvnews.ca/one-person-injured-in-waterloo-shooting-1.6963455,negative,0.012536471,0.5845611,0.4029024,-0.34155454485480696
CTV,2024-07-14,Why the Canadian housing market has yet to rebound,/video/c2957899-ctv-national-news--housing-market-yet-to-rebound,negative,0.011623413,0.76065505,0.22772144,-0.5784610496580678
CTV,2024-07-14,Environment Canada issues heat warning for Ottawa,https://ottawa.ctvnews.ca/environment-canada-issues-heat-warning-for-ottawa-1.6963058,neutral,0.037899084,0.078846745,0.8832543,-0.0047804637486486
CTV,2024-07-14,Can AI be an author? Federal Court asked to decide in new copyright case,https://www.ctvnews.ca/sci-tech/can-ai-be-an-author-federal-court-asked-to-decide-in-new-copyright-case-1.6962705,neutral,0.061286215,0.031754773,0.906959,0.0027476349418207313
CTV,2024-07-14,Russia accuses Biden administration of creating atmosphere for attack on Trump,https://www.ctvnews.ca/world/russia-accuses-biden-administration-of-creating-atmosphere-for-attack-on-trump-1.6963426,negative,0.01573821,0.59009206,0.3941696,-0.34796103774220377
CTV,2024-07-14,"Senior murdered in Barrie, investigation ongoing",https://barrie.ctvnews.ca/senior-murdered-in-barrie-investigation-ongoing-1.6963475,negative,0.011056603,0.6150329,0.3739105,-0.3781432335351518
CTV,2024-07-14,"Restaurants increasingly welcoming dogs with pawgaritas, barkuterie boards",https://bc.ctvnews.ca/restaurants-increasingly-welcoming-dogs-with-pawgaritas-barkuterie-boards-1.6963477,positive,0.65947586,0.006984281,0.33353978,0.4348596723894502
CTV,2024-07-14,Hearing on Sask.'s request to stop collection of carbon money cancelled,https://regina.ctvnews.ca/hearing-on-sask-s-request-to-stop-collection-of-carbon-money-cancelled-1.6962013,negative,0.012709936,0.2965444,0.69074565,-0.0877770401413045
CTV,2024-07-14,'Stupidity': B.C. mayor sounds off after fireworks cause brush fire,https://bc.ctvnews.ca/stupidity-b-c-mayor-sounds-off-after-fireworks-cause-brush-fire-1.6963517,negative,0.004865168,0.8807745,0.11436028,-0.7757400921099311
CTV,2024-07-14,'Tanker did fabulous': N.B. dog top of his class at K-9 course in the U.S.,https://atlantic.ctvnews.ca/tanker-did-fabulous-n-b-dog-top-of-his-class-at-k-9-course-in-the-u-s-1.6963549,positive,0.95206785,0.002979508,0.044952698,0.9064242536876943
CTV,2024-07-14,Calgary man faces attempted murder charge following Friday night stabbing in southeast,https://calgary.ctvnews.ca/calgary-man-faces-attempted-murder-charge-following-friday-night-stabbing-in-southeast-1.6963490,negative,0.006853656,0.8306598,0.1624866,-0.6899487053046567
CTV,2024-07-14,Collision between cyclist and truck in Saskatoon sends 1 to hospital,https://saskatoon.ctvnews.ca/collision-between-cyclist-and-truck-in-saskatoon-sends-1-to-hospital-1.6963001,negative,0.01465936,0.5415241,0.4438166,-0.29303343631680434
CTV,2024-07-14,Northern Ont. First Nation chief among Indigenous leaders upset with Poilievre’s AFN speech,https://northernontario.ctvnews.ca/northern-ont-first-nation-chief-among-indigenous-leaders-upset-with-poilievre-s-afn-speech-1.6962235,negative,0.0083850585,0.5856275,0.40598738,-0.34288928949322184
CTV,2024-07-14,Ontario driver has licence suspended for 13-year-old traffic ticket,https://toronto.ctvnews.ca/ontario-driver-has-licence-suspended-for-13-year-old-traffic-ticket-1.6962366,negative,0.008295831,0.67446786,0.31723633,-0.4548380556856273
CTV,2024-07-14,He thought his gnomes were stolen. But then a secret society returned them,https://bc.ctvnews.ca/he-thought-his-gnomes-were-stolen-but-then-a-secret-society-returned-them-1.6959366,negative,0.037169185,0.23168845,0.7311424,-0.052297982811472465
CTV,2024-07-14,"Former B.C. Realtor has licence cancelled, $130K in penalties for role in mortgage fraud",https://bc.ctvnews.ca/former-b-c-realtor-has-licence-cancelled-130k-in-penalties-for-role-in-mortgage-fraud-1.6962627,negative,0.0062749432,0.81938076,0.17434423,-0.6713455159011268
CTV,2024-07-14,"Convicted sex offender released from jail again, will live in Winnipeg",https://winnipeg.ctvnews.ca/convicted-sex-offender-released-from-jail-again-will-live-in-winnipeg-1.6963163,negative,0.035391863,0.44841528,0.51619285,-0.1998236785278742
CTV,2024-07-14,Little free Blockbuster set up in Winnipeg,https://winnipeg.ctvnews.ca/little-free-blockbuster-set-up-in-winnipeg-1.6958239,neutral,0.15011513,0.011407927,0.83847696,0.022404410097004224
CTV,2024-07-14,B.C. Lions snap Saskatchewan Roughriders' undefeated streak with 35-20 victory,https://regina.ctvnews.ca/b-c-lions-snap-saskatchewan-roughriders-undefeated-streak-with-35-20-victory-1.6963334,neutral,0.18136552,0.004951176,0.8136834,0.03286892181212053
CTV,2024-07-14,"What a doctor needs to check after cardiac arrest, according to new research",https://www.ctvnews.ca/health/what-a-doctor-needs-to-check-after-cardiac-arrest-according-to-new-research-1.6959314,neutral,0.035831634,0.023666002,0.9405024,0.0007238258495130268
CTV,2024-07-14,SpaceX rocket accident leaves company's Starlink satellites in wrong orbit,https://www.ctvnews.ca/business/spacex-rocket-accident-leaves-company-s-starlink-satellites-in-wrong-orbit-1.6961919,negative,0.02150871,0.48893288,0.48955843,-0.2385927198564488
CTV,2024-07-14,Biden pushes for unity after Trump assassination attempt,/video/c2958007-biden-pushes-for-unity-after-trump-rally-shooting?playlistId=1.6963266,neutral,0.15074944,0.094805874,0.75444466,0.013737242674933814
CTV,2024-07-14,RCMP catch excessive speeder after high-speed crash in Kelowna,https://bc.ctvnews.ca/rcmp-catch-excessive-speeder-after-high-speed-crash-in-kelowna-1.6961950,negative,0.016488414,0.5910641,0.3924474,-0.34908493081424297
CTV,2024-07-14,Ontario dad highlights Calgary Flames' act of kindness,https://calgary.ctvnews.ca/ontario-dad-highlights-calgary-flames-act-of-kindness-1.6959615,positive,0.4680809,0.013777447,0.5181416,0.21890993231926004
CTV,2024-07-14,Investigation underway after bullet hole discovered in south Lethbridge living room,https://calgary.ctvnews.ca/investigation-underway-after-bullet-hole-discovered-in-south-lethbridge-living-room-1.6962814,neutral,0.023625974,0.16199967,0.81437427,-0.02568571985760748
CTV,2024-07-14,2 critically injured in apartment fire in northeast Edmonton: EFRS,https://edmonton.ctvnews.ca/2-critically-injured-in-apartment-fire-in-northeast-edmonton-efrs-1.6963566,negative,0.014319926,0.5669464,0.4187338,-0.32122309721216524
CTV,2024-07-14,Some Canadians will receive their Carbon Rebate on Monday. Here's how much they could get,https://www.ctvnews.ca/canada/some-canadians-will-receive-their-carbon-rebate-on-monday-here-s-how-much-they-could-get-1.6963164,neutral,0.19948465,0.005158306,0.79535717,0.03976749283983949
CTV,2024-07-14,Man killed at Trump rally was former fire chief who 'dove on his family to protect them',https://www.ctvnews.ca/world/man-killed-at-trump-rally-was-former-fire-chief-who-dove-on-his-family-to-protect-them-1.6963353,negative,0.02421025,0.4368486,0.53894114,-0.1902505726829844
CTV,2024-07-14,What an ex-FBI agent noticed in the aftermath of Donald Trump rally shooting,https://www.ctvnews.ca/world/what-an-ex-fbi-agent-noticed-in-the-aftermath-of-donald-trump-rally-shooting-1.6963527,neutral,0.02010641,0.15993454,0.8199591,-0.02517478191119249
CTV,2024-07-14,Alec Baldwin's criminal case was about ammunition at its shocking beginning and its sudden end,https://www.ctvnews.ca/entertainment/alec-baldwin-s-criminal-case-was-about-ammunition-at-its-shocking-beginning-and-its-sudden-end-1.6963075,negative,0.009744562,0.80636567,0.18388963,-0.6501307298131564
CTV,2024-07-14,N.L. wildfire down to Category 1 fire: premier,/video/c2957995-wildfire-intensity-dwindles--premier?playlistId=1.6962185,negative,0.01715973,0.27869323,0.7041471,-0.07737544393916096
CTV,2024-07-14,Webb Space Telescope's latest cosmic shot shows pair of intertwined galaxies glowing in infrared,https://www.ctvnews.ca/sci-tech/webb-space-telescope-s-latest-cosmic-shot-shows-pair-of-intertwined-galaxies-glowing-in-infrared-1.6961573,neutral,0.19232932,0.0054131737,0.8022575,0.03696126941609812
CTV,2024-07-14,Rare marine fossil found in eastern Saskatchewan,https://regina.ctvnews.ca/rare-marine-fossil-found-in-eastern-saskatchewan-1.6961570,positive,0.26298836,0.009222181,0.72778934,0.06907785848444092
CTV,2024-07-14,Ontario educational assistant charged after alleged relationship with 14-year-old boy,https://toronto.ctvnews.ca/ontario-educational-assistant-charged-after-alleged-relationship-with-14-year-old-boy-1.6963313,negative,0.010891739,0.5746351,0.4144732,-0.3300868381665296
CTV,2024-07-14,Canada's defence spending commitment presents unsavoury choices: economists,https://www.ctvnews.ca/politics/canada-s-defence-spending-commitment-presents-unsavoury-choices-economists-1.6961904,negative,0.010687295,0.5641085,0.42520422,-0.3181041713527968
CTV,2024-07-14,"Biden appeals for 'unity' after attempted Trump assassination, orders security review",https://www.ctvnews.ca/world/biden-appeals-for-unity-after-attempted-trump-assassination-orders-security-review-1.6963481,negative,0.02353316,0.38882998,0.5876368,-0.15063495149558648
CTV,2024-07-14,'I nearly died': WestJet employee and Spice Girls superfan dances with Mel C,https://calgary.ctvnews.ca/i-nearly-died-westjet-employee-and-spice-girls-superfan-dances-with-mel-c-1.6959692,negative,0.04899311,0.5143981,0.43660876,-0.26220509219605503
CTV,2024-07-14,Skeeters be gone: Winnipeg mosquito spraying to start Sunday night,https://winnipeg.ctvnews.ca/skeeters-be-gone-winnipeg-mosquito-spraying-to-start-sunday-night-1.6963519,neutral,0.050594218,0.07794229,0.8714635,-0.0035152259836568334
CTV,2024-07-14,B.C. buyers who backed out of home purchase ordered to pay more than $350K in damages,https://bc.ctvnews.ca/b-c-buyers-who-backed-out-of-home-purchase-ordered-to-pay-more-than-350k-in-damages-1.6955911,negative,0.0083364295,0.7297562,0.26190725,-0.5324746886196241
CTV,2024-07-14,Protests in West Bank erupt over Israeli strike in safe zone,/video/c2957991-palestinians-protest-deadly-israeli-attack-in-gaza?playlistId=1.6893802,negative,0.01589784,0.5370881,0.44701412,-0.28821086710716415
CTV,2024-07-14,"Strathcona RCMP say scams on the rise, offer tips to stay safe",https://edmonton.ctvnews.ca/strathcona-rcmp-say-scams-on-the-rise-offer-tips-to-stay-safe-1.6963053,negative,0.02549621,0.48872185,0.48578185,-0.2381990287124527
CTV,2024-07-14,"'Horrific act': Shooting at Trump rally condemned by Trudeau, Poilievre",https://www.ctvnews.ca/politics/horrific-act-shooting-at-trump-rally-condemned-by-trudeau-poilievre-1.6963273,negative,0.0069918386,0.8055793,0.18742885,-0.648909118101491
CTV,2024-07-14,"A Black man got a job interview after he changed the name on his resume. Now, he's suing for discrimination",https://www.ctvnews.ca/business/a-black-man-got-a-job-interview-after-he-changed-the-name-on-his-resume-now-he-s-suing-for-discrimination-1.6962795,negative,0.010276445,0.7650916,0.22463185,-0.5852596382096316
CTV,2024-07-14,Urgent care department in London shuts its doors due to reported 'mechanical issues',https://london.ctvnews.ca/urgent-care-department-in-london-shuts-its-doors-due-to-reported-mechanical-issues-1.6963430,negative,0.015238672,0.5688052,0.41595602,-0.323307225490737
CTV,2024-07-14,"A detailed look at children's brains might show how sex and gender are different, new study says",https://www.ctvnews.ca/health/a-detailed-look-at-children-s-brains-might-show-how-sex-and-gender-are-different-new-study-says-1.6962554,neutral,0.048877448,0.027921556,0.92320096,0.0016093923061639703
CTV,2024-07-14,"1 dead, 17 displaced after Kelowna apartment fire",https://bc.ctvnews.ca/1-dead-17-displaced-after-kelowna-apartment-fire-1.6962961,negative,0.011239967,0.58079934,0.40796074,-0.3372015213826547
CTV,2024-07-14,Barbora Krejcikova wins Wimbledon for her second Grand Slam trophy by beating Jasmine Paolini,https://www.ctvnews.ca/sports/barbora-krejcikova-wins-wimbledon-for-her-second-grand-slam-trophy-by-beating-jasmine-paolini-1.6962825,positive,0.56021875,0.004029504,0.4357518,0.31382877933267395
CTV,2024-07-14,Pre-alert lifted for northern Quebec town near Labrador forest fire,https://montreal.ctvnews.ca/pre-alert-lifted-for-northern-quebec-town-near-labrador-forest-fire-1.6963359,neutral,0.020365337,0.12390689,0.8557278,-0.01493816849615115
CTV,2024-07-14,"3 dead after single-vehicle collision in Sheffield, N.B.",https://atlantic.ctvnews.ca/3-dead-after-single-vehicle-collision-in-sheffield-n-b-1.6963495,negative,0.011322998,0.6935431,0.29513398,-0.4808737688839777
CTV,2024-07-14,Video released of wild police car chase involving white Lamborghini north of Toronto,https://toronto.ctvnews.ca/video-released-of-wild-police-car-chase-involving-white-lamborghini-north-of-toronto-1.6961914,neutral,0.032831416,0.09842246,0.86874604,-0.008609084212876539
CTV,2024-07-14,Toronto's iconic 'Leslieville dollhouse' set to hit the market on Thursday,https://toronto.ctvnews.ca/toronto-s-iconic-leslieville-dollhouse-set-to-hit-the-market-on-thursday-1.6958856,positive,0.23562284,0.0037567294,0.7606206,0.05550397081368175
CTV,2024-07-14,"Man kidnapped in Vaughan located, suspects still at large: police",https://toronto.ctvnews.ca/man-kidnapped-in-vaughan-located-suspects-still-at-large-police-1.6963388,neutral,0.025126224,0.13821913,0.8366546,-0.01847320570030364
CTV,2024-07-14,'Tears come to my eyes': Track star and family granted extension to stay in Canada after deportation order,https://toronto.ctvnews.ca/tears-come-to-my-eyes-track-star-and-family-granted-extension-to-stay-in-canada-after-deportation-order-1.6956883,neutral,0.2064129,0.08513658,0.70845044,0.03535805786402335
CTV,2024-07-14,Jewish advocates say details around investigation into human-rights chief murky,https://www.ctvnews.ca/politics/jewish-advocates-say-details-around-investigation-into-human-rights-chief-murky-1.6961498,neutral,0.021917798,0.2209885,0.75709367,-0.04835553162075712
CTV,2024-07-14,My simple travel hack that saves us money on vacation meals,https://www.ctvnews.ca/lifestyle/my-simple-travel-hack-that-saves-us-money-on-vacation-meals-1.6959339,positive,0.82053775,0.007958383,0.1715039,0.673218807775207
CTV,2024-07-14,Family members devastated by death of Toronto man allegedly swarmed by teens,https://toronto.ctvnews.ca/family-members-devastated-by-death-of-toronto-man-allegedly-swarmed-by-teens-1.6962152,negative,0.009134461,0.68977726,0.30108836,-0.4757091621734819
CTV,2024-07-14,Work friends can be hard to find. Here's how to combat loneliness in the workplace,https://www.ctvnews.ca/lifestyle/work-friends-can-be-hard-to-find-here-s-how-to-combat-loneliness-in-the-workplace-1.6956168,negative,0.09610985,0.29562712,0.608263,-0.07815829168268351
CTV,2024-07-14,"First responders can't go to Victoria neighbourhood without police, chief says",https://bc.ctvnews.ca/first-responders-can-t-go-to-victoria-neighbourhood-without-police-chief-says-1.6963154,negative,0.019505668,0.23661195,0.7438824,-0.05560473623468454
CTV,2024-07-14,"Conservatives would scale back supervised drug consumption sites, Poilievre says",https://www.ctvnews.ca/politics/conservatives-would-scale-back-supervised-drug-consumption-sites-poilievre-says-1.6962110,neutral,0.02046686,0.1622301,0.817303,-0.025899718409752026
CTV,2024-07-14,'The guys definitely deserve it': Riders head coach calls out fans ahead of next home game,https://regina.ctvnews.ca/the-guys-definitely-deserve-it-riders-head-coach-calls-out-fans-ahead-of-next-home-game-1.6962942,positive,0.78240645,0.0050586197,0.21253474,0.6121343894501301
CTV,2024-07-14,Tips for staying safe against blue-green algae this summer,https://atlantic.ctvnews.ca/tips-for-staying-safe-against-blue-green-algae-this-summer-1.6963005,neutral,0.17683806,0.048064604,0.7750973,0.028961495427139994
CTV,2024-07-14,Federal court to make decision in AI copyright case,/video/c2957898-ctv-national-news--ai-copyright-case,neutral,0.048595548,0.07223542,0.87916905,-0.0028564283464005413
CTV,2024-07-14,"'Water was up to my boots': N.S. residents look to recover after heavy rain, flash flood",https://atlantic.ctvnews.ca/water-was-up-to-my-boots-n-s-residents-look-to-recover-after-heavy-rain-flash-flood-1.6961170,neutral,0.093485355,0.13053536,0.7759793,-0.008299969624033565
CTV,2024-07-14,"'Beverly Hills, 90210' actress Shannen Doherty dies at 53",/video/c2957932-actress-shannen-doherty-dies-at-53,neutral,0.046296395,0.07785255,0.8758511,-0.003917661701640096
CTV,2024-07-14,Mother searching for answers after son dies in OPP custody,https://kitchener.ctvnews.ca/mother-searching-for-answers-after-son-dies-in-opp-custody-1.6959276,negative,0.0152808605,0.5132137,0.47150537,-0.26315482041946314
CTV,2024-07-14,No injuries after garage fire in Regina,https://regina.ctvnews.ca/no-injuries-after-garage-fire-in-regina-1.6963586,neutral,0.070976414,0.043600168,0.8854234,0.0031366765554663445
CTV,2024-07-14,Fire that forced evacuation of Labrador City was nearly out -- but then it exploded,https://www.ctvnews.ca/canada/fire-that-forced-evacuation-of-labrador-city-was-nearly-out-but-then-it-exploded-1.6962754,negative,0.01924246,0.5926313,0.38812622,-0.35084157914482006
CTV,2024-07-14,"Here's what we know about Thomas Matthew Crooks, the suspected Trump rally shooter",https://www.ctvnews.ca/world/here-s-what-we-know-about-thomas-matthew-crooks-the-suspected-trump-rally-shooter-1.6963348,neutral,0.016567312,0.10474899,0.8786838,-0.010697865175629317
CTV,2024-07-14,"Shannen Doherty, '90210' actress, dies at 53, People magazine reports",https://www.ctvnews.ca/entertainment/shannen-doherty-90210-actress-dies-at-53-people-magazine-reports-1.6963368,negative,0.021020282,0.30726492,0.6717147,-0.0939698978848611
